3, 0, 2, 0, 28, 24, 0, 1856
3, 0, 2.2, 0, 28, 24, 0, 2565
3, 0, 2.4, 0, 28, 24, 0, 3309
3, 0, 2.6, 0, 28, 24, 0, 4027
3, 0, 2.8, 0, 28, 24, 0, 4736
3, 0, 3, 0, 28, 24, 0, 5457
3, 0, 3.2, 0, 28, 24, 0, 6180
3, 0, 3.4, 0, 28, 24, 0, 6889
3, 0, 3.6, 0, 28, 24, 0, 7619
3, 0, 3.8, 0, 28, 24, 0, 8328
3, 0, 4, 0, 28, 24, 0, 9058
3, 0, 4.2, 0, 28, 24, 0, 9769
3, 0, 4.4, 0, 28, 24, 0, 10509
3, 0, 4.6, 0, 28, 24, 0, 11226
3, 0, 4.8, 0, 28, 24, 0, 11938
3, 0, 2, 0.02, 28, 24, 32, 1818
3, 0, 2.2, 0.02, 28, 24, 54, 2528
3, 0, 2.4, 0.02, 28, 24, 59, 3234
3, 0, 2.6, 0.02, 28, 24, 68, 3949
3, 0, 2.8, 0.02, 28, 24, 92, 4639
3, 0, 3, 0.02, 28, 24, 119, 5335
3, 0, 3.2, 0.02, 28, 24, 118, 6057
3, 0, 3.4, 0.02, 28, 24, 136, 6750
3, 0, 3.6, 0.02, 28, 24, 148, 7469
3, 0, 3.8, 0.02, 28, 24, 162, 8176
3, 0, 4, 0.02, 28, 24, 187, 8864
3, 0, 4.2, 0.02, 28, 24, 192, 9586
3, 0, 4.4, 0.02, 28, 24, 213, 10277
3, 0, 4.6, 0.02, 28, 24, 216, 10990
3, 0, 4.8, 0.02, 28, 24, 219, 11713
3, 0, 2, 0.04, 28, 24, 72, 1781
3, 0, 2.2, 0.04, 28, 24, 104, 2460
3, 0, 2.4, 0.04, 28, 24, 140, 3142
3, 0, 2.6, 0.04, 28, 24, 159, 3851
3, 0, 2.8, 0.04, 28, 24, 188, 4545
3, 0, 3, 0.04, 28, 24, 217, 5227
3, 0, 3.2, 0.04, 28, 24, 256, 5917
3, 0, 3.4, 0.04, 28, 24, 279, 6610
3, 0, 3.6, 0.04, 28, 24, 289, 7329
3, 0, 3.8, 0.04, 28, 24, 335, 7991
3, 0, 4, 0.04, 28, 24, 367, 8680
3, 0, 4.2, 0.04, 28, 24, 359, 9407
3, 0, 4.4, 0.04, 28, 24, 445, 10048
3, 0, 4.6, 0.04, 28, 24, 445, 10763
3, 0, 4.8, 0.04, 28, 24, 531, 11395
3, 0, 2, 0.06, 28, 24, 116, 1728
3, 0, 2.2, 0.06, 28, 24, 164, 2403
3, 0, 2.4, 0.06, 28, 24, 196, 3098
3, 0, 2.6, 0.06, 28, 24, 265, 3738
3, 0, 2.8, 0.06, 28, 24, 289, 4438
3, 0, 3, 0.06, 28, 24, 302, 5144
3, 0, 3.2, 0.06, 28, 24, 398, 5776
3, 0, 3.4, 0.06, 28, 24, 450, 6434
3, 0, 3.6, 0.06, 28, 24, 457, 7143
3, 0, 3.8, 0.06, 28, 24, 499, 7828
3, 0, 4, 0.06, 28, 24, 534, 8511
3, 0, 4.2, 0.06, 28, 24, 589, 9182
3, 0, 4.4, 0.06, 28, 24, 604, 9889
3, 0, 4.6, 0.06, 28, 24, 670, 10536
3, 0, 4.8, 0.06, 28, 24, 788, 11142
3, 0, 2, 0.08, 28, 24, 141, 1694
3, 0, 2.2, 0.08, 28, 24, 235, 2329
3, 0, 2.4, 0.08, 28, 24, 264, 3016
3, 0, 2.6, 0.08, 28, 24, 361, 3645
3, 0, 2.8, 0.08, 28, 24, 380, 4348
3, 0, 3, 0.08, 28, 24, 453, 4994
3, 0, 3.2, 0.08, 28, 24, 477, 5692
3, 0, 3.4, 0.08, 28, 24, 552, 6329
3, 0, 3.6, 0.08, 28, 24, 595, 7004
3, 0, 3.8, 0.08, 28, 24, 672, 7647
3, 0, 4, 0.08, 28, 24, 760, 8286
3, 0, 4.2, 0.08, 28, 24, 767, 8992
3, 0, 4.4, 0.08, 28, 24, 856, 9618
3, 0, 4.6, 0.08, 28, 24, 913, 10289
3, 0, 4.8, 0.08, 28, 24, 920, 11010
3, 0, 2, 0.1, 28, 24, 173, 1684
3, 0, 2.2, 0.1, 28, 24, 285, 2279
